"College","Location","Country","Intake","Course","Fees per year","Duration of course","Plustwo","IELTS(9)","TOEFL(120)","PTE(90)","Accomodation","Scholarship","Internship&placement","Partime job","Stayback","Higher studies possible"
"Heidelberg University","Heidelberg"," Germany","Sep","Bachelor of Science in Applied Computer Science"," INR 2.65L","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Heidelberg University","Heidelberg"," Germany","Sep","BSc in Medical Informatics","INR 0","3 yrs","60%","6.5","","","INR 9.40L","No","Yes","Yes","Yes","Yes"
"Heidelberg University","Heidelberg"," Germany","Sep","Molecular Biotechnology "," INR 2.65L","3 yrs","60%","6.5","","","INR 32K","No","Yes","Yes","Yes","Yes"
"Heidelberg University","Heidelberg"," Germany","Sep","BSc in Psychology"," INR 2.65L","3 yrs","60%","6.5","","","INR 9.20L","No","Yes","Yes","Yes","Yes"
"Heidelberg University","Heidelberg"," Germany","Sep","BSc in Economics"," INR 2.65L","3 yrs","60%","6.5","","","INR 9.20L","No","Yes","Yes","Yes","Yes"
"Heidelberg University","Heidelberg"," Germany","Sep","BA in Gerontology, Health, and Care","INR 0","3 yrs","60%","6.5","","","INR 9.39L","No","Yes","Yes","Yes","Yes"
"Heidelberg University","Heidelberg"," Germany","Sep","BA in Public Law"," INR 2.65L","3 yrs","60%","6.5","","","INR 9.20L","No","Yes","Yes","Yes","Yes"
"Humboldt University","Berlin"," Germany","Jan","Bachelor of Science Computer Science","INR 0","3 yrs","60%","6.5","","","INR 9.20L","No","Yes","Yes","Yes","Yes"
"Humboldt University","Berlin"," Germany","Jan","Bachelor of Science in Mathematics","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Humboldt University","Berlin"," Germany","Jan","BSc in Biophysics","INR 0","3 yrs","60%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"Humboldt University","Berlin"," Germany","Jan","BSc in Chemistry","INR 0","3 yrs","60%","6.5","","","INR 1.79L","No","Yes","Yes","Yes","Yes"
"Humboldt University","Berlin"," Germany","Jan","Bachelor of Science in Business Administration","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Humboldt University","Berlin"," Germany","Jan","Bachelor of Science in Economics","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Free University of Berlin","Berlin"," Germany","Jan","B.Sc in Computer Science","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Free University of Berlin","Berlin"," Germany","Jan","Bachelor of Science in Computer Science with Teacher Training (In German)","INR 0","3 yrs","60%","5.5","72","59","INR 1.40L","No","Yes","Yes","Yes","Yes"
"Free University of Berlin","Berlin"," Germany","Jan","Bachelor of Veterinary Medicine","INR 0","5.5 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Free University of Berlin","Berlin"," Germany","Jan","Bachelor of Science in Mathematics","INR 0","3 yrs","60%","5.5","72","59","INR 1.40L","No","Yes","Yes","Yes","Yes"
"Free University of Berlin","Berlin"," Germany","Jan","B.Sc in Business Administration","INR 0","3 yrs","60%","5.5","72","59","INR 9.13L","No","Yes","Yes","Yes","Yes"
"RWTH Aachen University","Aachen"," Germany","Jul","Bachelor of Science in Computer Science ","INR 0","3 yrs","60%","5.5","90","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"RWTH Aachen University","Aachen"," Germany","Jul","Bachelor of Science in Business Administration and En","INR 0","3.5 yrs","60%","5.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"RWTH Aachen University","Aachen"," Germany","Jul","B.Sc in Psychology","INR 0","3 yrs","60%","6","90","60","INR 1.50L","No","Yes","Yes","Yes","Yes"
"RWTH Aachen University","Aachen"," Germany","Jul","Bachelor of Science in Biology ","INR 0","3 yrs","60%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"RWTH Aachen University","Aachen"," Germany","Jul","Bachelor of Science in Business Administration","INR 0","3 yrs","60%","5.5","90","","INR 2.59L","No","Yes","Yes","Yes","Yes"
"University of Bonn","Bonn"," Germany","Dec","Bachelors in Computer Science","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Bonn","Bonn"," Germany","Dec","BSc in Cyber Security","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Bonn","Bonn"," Germany","Dec","BSc in Mathematics ","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Bonn","Bonn"," Germany","Dec","BSc in Chemistry","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Bonn","Bonn"," Germany","Dec","Bachelor of Laws in Law and Economics","INR 0","3 yrs","60%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Bonn","Bonn"," Germany","Jan","BSc in Economics","INR 0","3 yrs","60%","6.5","","","INR 4.93L","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Computer Science ","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Embedded Systems Engineering (In German)","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Psychology ","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Chemistry ","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Physics","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Nursing Sciences","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Midwifery Science","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Business Administration","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Albert Ludwigs University of Freiburg","Freiburg"," Germany","Jan","Bachelor of Science in Economics","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Gottingen","Göttingen"," Germany","Mar","BS in Applied Data Science","INR 0","3 yrs","70%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"University of Gottingen","Göttingen"," Germany","Mar","BS in Mathematical Data Science","INR 0","3 yrs","70%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"University of Gottingen","Göttingen"," Germany","Mar","BS in Applied Computer Science","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Gottingen","Göttingen"," Germany","Mar","BS in Business Administration","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Gottingen","Göttingen"," Germany","Mar","BA in Business and Human Resource Education","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Gottingen","Göttingen"," Germany","Mar","BA in Law ","INR 0","3 yrs","70%","6","81","59","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Gottingen","Göttingen"," Germany","Mar","Agricultural Sciences","INR 0","3 yrs","70%","6.5","","","INR 9.50L","No","Yes","Yes","Yes","Yes"
"University of Hamburg","Hamburg"," Germany","Oct","BSc in Computer Science","INR 0","3 yrs","70%","6.5","","","INR 9.20L","No","Yes","Yes","Yes","Yes"
"University of Hamburg","Hamburg"," Germany","Dec","BSc in Software System Development","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Hamburg","Hamburg"," Germany","Oct","Bachelor in Pharmacy ","INR 0","4 yrs","70%","6.5","","","INR 9.20L","No","Yes","Yes","Yes","Yes"
"University of Hamburg","Hamburg"," Germany","Dec","BSc in Geophysics / Oceanography ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Hamburg","Hamburg"," Germany","Dec","BSc in Meteorology ","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Hamburg","Hamburg"," Germany","Apr","BA in Social Economy ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Karlsruhe Institute of Technology","Karlsruhe"," Germany","Jan","BSc in BioEngineering ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Karlsruhe Institute of Technology","Karlsruhe"," Germany","Jan","BSc in Information Systems","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Karlsruhe Institute of Technology","Karlsruhe"," Germany","Jan","B.Ed./BSc in Physics","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Karlsruhe Institute of Technology","Karlsruhe"," Germany","Jan","BSc in Food Chemistry ","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Karlsruhe Institute of Technology","Karlsruhe"," Germany","Jan","BSc in Technical Economics ","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Technical University of Berlin","Berlin"," Germany","Jan","B.Sc. in Computer Engineering ","INR 0","3 yrs","70%","6.5","87","","INR 9.13L","Yes","Yes","Yes","Yes","Yes"
"Technical University of Berlin","Berlin"," Germany","Apr","B.Sc. in Material Science and Engineering ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","Yes","Yes","Yes","Yes","Yes"
"Technical University of Berlin","Berlin"," Germany","Jan","B.Sc. in Food Technology ","INR 0","3 yrs","70%","6.5","","","INR 60K","Yes","Yes","Yes","Yes","Yes"
"Technical University of Berlin","Berlin"," Germany","Apr","B.Sc. in Agricultural and Horticultural Sciences","INR 0","3 yrs","70%","6.5","","","INR 9.13L","Yes","Yes","Yes","Yes","Yes"
"Technical University of Berlin","Berlin"," Germany","Apr","B.Sc. in Economics ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","Yes","Yes","Yes","Yes","Yes"
"Technical University of Berlin","Berlin"," Germany","Jan","B.A. in Culture and Technology ","INR 0","3 yrs","70%","6.5","87","","INR 9.13L","Yes","Yes","Yes","Yes","Yes"
"Dresden University of Technology","Dresden"," Germany","Oct","Integrated Degree program in Mechanical Engineering","INR 0","5 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Dresden University of Technology","Dresden"," Germany","Oct","Mechanical Engineering (B. Sc.)","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Dresden University of Technology","Dresden"," Germany","Oct","Bachelor of Science In Midwifery ","INR 0","3.5 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Dresden University of Technology","Dresden"," Germany","Oct","Bachelor of Science in Physics ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Dresden University of Technology","Dresden"," Germany","Oct","Bachelor of Science In Business And Economics Education ","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Dresden University of Technology","Dresden"," Germany","Oct","Integrated Degree program In Architecture","INR 0","5.5 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Cologne"," Cologne"," Germany","Jan","Bachelor of Science In Information Systems","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Cologne"," Cologne"," Germany","Jan","Bachelor of Science In Psychology","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Cologne"," Cologne"," Germany","Jan","Bachelor Of Science In Physics","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Cologne"," Cologne"," Germany","Jan","Bachelor of Science (B.Sc) In Applied Midwifery Science ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Cologne"," Cologne"," Germany","Jan","Bachelor of Science In Economics, Politics, And Society ","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Cologne"," Cologne"," Germany","Apr","Bachelor of Science In Economics","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Goethe University Frankfurt","Frankfurt"," Germany","Jan","BSc in Mathematics","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Goethe University Frankfurt","Frankfurt"," Germany","Jan","BSc in Meteorology","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Goethe University Frankfurt","Frankfurt"," Germany","Apr","BSc in Business Education","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Goethe University Frankfurt","Frankfurt"," Germany","Apr","Bachelor of Science in Economics","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Goethe University Frankfurt","Frankfurt"," Germany","Jan","BA in History","INR 0","4 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Goethe University Frankfurt","Frankfurt"," Germany","Jan","BSc in Biochemistry","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Munster","Munster"," Germany","Jan","Bachelor of Science in Psychology","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Munster","Munster"," Germany","Jan","Bachelors in Medicine","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Friedrich Alexander University Erlangen-Nuremberg","Erlangen"," Germany","May","B.Sc in Mechanical Engineering","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Friedrich Alexander University Erlangen-Nuremberg","Erlangen"," Germany","Apr","BSc in Electrical Engineering","INR 0","3 yrs","70%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"Friedrich Alexander University Erlangen-Nuremberg","Erlangen"," Germany","Apr","B.Sc in Nanotechnology","INR 0","3 yrs","70%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"Friedrich Alexander University Erlangen-Nuremberg","Erlangen"," Germany","Apr","BSc in Psychology","INR 0","3 yrs","70%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"Friedrich Alexander University Erlangen-Nuremberg","Erlangen"," Germany","Apr","BA in Business Studies","INR 0","3 yrs","70%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"Friedrich Alexander University Erlangen-Nuremberg","Erlangen"," Germany","May","BA in Public Law","INR 0","3 yrs","70%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"University of Wurzburg","Wurzburg"," Germany","Jan","Bachelors in Chemistry","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Johannes Gutenberg University","Mainz"," Germany","Oct","B.Sc in Computer Science ","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Johannes Gutenberg University","Mainz"," Germany","Oct","B.Sc in Psychology","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Johannes Gutenberg University","Mainz"," Germany","Oct","B.Sc in Meteorology","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Johannes Gutenberg University","Mainz"," Germany","Oct","B.Sc in Molecular Biology","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Johannes Gutenberg University","Mainz"," Germany","Oct","BA in Business Education ","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Johannes Gutenberg University","Mainz"," Germany","Oct","B.Sc in Chemistry","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"Technische Universität Darmstadt","Darmstadt"," Germany","Jan","Bachelor of Science in Information Systems Technology ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Technische Universität Darmstadt","Darmstadt"," Germany","Jan","Bachelor of Science in Computer Science","INR 0","3 yrs","70%","7","95","76","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Technische Universität Darmstadt","Darmstadt"," Germany","Jan","Bachelor of Science in Psychology ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Technische Universität Darmstadt","Darmstadt"," Germany","Jan","Bachelor of Science in Physics ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"Technische Universität Darmstadt","Darmstadt"," Germany","Jan","Bachelor of Science in Architecture","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Kiel","Kiel"," Germany","Dec","BSc in Electrical Engineering and Information Technology (In German)","INR 0","3.5 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Kiel","Kiel"," Germany","Dec","BSc in Computer science","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Kiel","Kiel"," Germany","Dec","BSc in Biochemistry and Molecular Biology ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Kiel","Kiel"," Germany","Dec","BSc in Economics","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Kiel","Kiel"," Germany","Dec","BSc in Business Administration","INR 0","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Stuttgart","Stuttgart"," Germany","May","BSc in Civil Engineering","INR 2.65L","3 yrs","70%","6.5","","","INR 1.50L","No","Yes","Yes","Yes","Yes"
"University of Stuttgart","Stuttgart"," Germany","May","BSc in Aerospace Engineering","INR 2.65L","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Stuttgart","Stuttgart"," Germany","May","BSc in Computer Science","INR 2.65L","3 yrs","70%","6.5","","","INR 1.79L","No","Yes","Yes","Yes","Yes"
"University of Stuttgart","Stuttgart"," Germany","May","BSc in Medical Engineering ","INR 2.65L","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Stuttgart","Stuttgart"," Germany","May","BSc in Business Informatics","INR 2.65L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Stuttgart","Stuttgart"," Germany","May","BSc in Architecture and Urban Planning ","INR 2.65L","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Ulm","Ulm"," Germany","Jan","B.Sc in Computer Science","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
"University of Ulm","Ulm"," Germany","Jan","B.Sc in Software Engineering ","INR 0","3 yrs","70%","6.5","","","INR 9.13L","No","Yes","Yes","Yes","Yes"
